model,benchmark,config,seed,cell_id,iteration,parent_a,parent_b,ancestor,actual_event,actual_full_val_lift,variant,G1_pass,G1_score_a,G1_score_b,G1_ref_score,G2_agreement,G2_pass,G3_gini,G3_unavailable,G3_pass,layer1_passed,layer1_skip_reason,behavioral_diversity,selected_algo,algo_reason,max_pred_tokens_a,max_pred_tokens_b,predicted_growth_ratio,specialization_split,token_jaccard,final_decision
gpt-4.1-mini,hotpotqa,summarize_before_immediate,0,gpt-4.1-mini/hotpotqa/summarize_before_immediate_s0,60,8,9,0,accepted,-0.006666666666666654,G3_off,True,0.38,0.41,0.37,0.8366666666666667,True,,False,True,True,,0.16333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,611,624,1.8722466960352422,,,summarize_before
gpt-4.1-mini,hotpotqa,summarize_before_immediate,0,gpt-4.1-mini/hotpotqa/summarize_before_immediate_s0,81,8,12,0,rejected,,G3_on,True,0.38,0.6,0.38,0.74,True,0.0,False,True,True,,0.26,summarize_before,bloat_risk_growth_over_safe_ratio,611,731,1.3151193633952254,,,summarize_before
gpt-4.1-mini,hotpotqa,summarize_before_immediate,0,gpt-4.1-mini/hotpotqa/summarize_before_immediate_s0,81,8,12,0,rejected,,G3_off,True,0.38,0.6,0.38,0.74,True,,False,True,True,,0.26,summarize_before,bloat_risk_growth_over_safe_ratio,611,731,1.3151193633952254,,,summarize_before
gpt-4.1-mini,hotpotqa,summarize_before_immediate,0,gpt-4.1-mini/hotpotqa/summarize_before_immediate_s0,83,9,12,0,accepted,-0.020000000000000018,G3_on,True,0.41,0.6,0.395,0.7566666666666667,True,0.375,False,True,True,,0.24333333333333335,summarize_before,bloat_risk_growth_over_safe_ratio,624,731,1.3342175066312998,,,summarize_before
gpt-4.1-mini,hotpotqa,summarize_before_immediate,0,gpt-4.1-mini/hotpotqa/summarize_before_immediate_s0,83,9,12,0,accepted,-0.020000000000000018,G3_off,True,0.41,0.6,0.395,0.7566666666666667,True,,False,True,True,,0.24333333333333335,summarize_before,bloat_risk_growth_over_safe_ratio,624,731,1.3342175066312998,,,summarize_before
gpt-4.1-mini,hotpotqa,summarize_before_immediate,0,gpt-4.1-mini/hotpotqa/summarize_before_immediate_s0,87,8,14,0,accepted,-0.013333333333333308,G3_on,False,0.38,0.58,0.41,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,611,731,1.338076266363119,,,skip
gpt-4.1-mini,hotpotqa,summarize_before_immediate,0,gpt-4.1-mini/hotpotqa/summarize_before_immediate_s0,87,8,14,0,accepted,-0.013333333333333308,G3_off,False,0.38,0.58,0.41,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,611,731,1.338076266363119,,,skip
gpt-4.1-mini,hotpotqa,summarize_before_immediate,0,gpt-4.1-mini/hotpotqa/summarize_before_immediate_s0,134,8,17,0,accepted,-0.023333333333333317,G3_on,False,0.38,0.5666666666666667,0.41,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,611,911,1.270985401459854,,,skip
gpt-4.1-mini,hotpotqa,summarize_before_immediate,0,gpt-4.1-mini/hotpotqa/summarize_before_immediate_s0,134,8,17,0,accepted,-0.023333333333333317,G3_off,False,0.38,0.5666666666666667,0.41,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,611,911,1.270985401459854,,,skip
gpt-4.1-mini,hotpotqa,summarize_before_immediate,0,gpt-4.1-mini/hotpotqa/summarize_before_immediate_s0,137,14,18,0,accepted,-0.036666666666666625,G3_on,True,0.58,0.5433333333333333,0.5433333333333333,0.8833333333333333,True,0.1875,False,True,True,,0.11666666666666667,original,safe_complementary_original,731,911,1.1730078966259871,0.11666666666666667,0.5654008438818565,original
gpt-4.1-mini,hotpotqa,summarize_before_immediate,0,gpt-4.1-mini/hotpotqa/summarize_before_immediate_s0,137,14,18,0,accepted,-0.036666666666666625,G3_off,True,0.58,0.5433333333333333,0.5433333333333333,0.8833333333333333,True,,False,True,True,,0.11666666666666667,original,safe_complementary_original,731,911,1.1730078966259871,0.11666666666666667,0.5654008438818565,original
gpt-4.1-mini,hotpotqa,summarize_before_score_plateau,0,gpt-4.1-mini/hotpotqa/summarize_before_score_plateau_s0,74,3,6,0,accepted,0.0,G3_on,False,0.5966666666666667,0.5733333333333334,0.5966666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,731,694,1.709462915601023,,,skip
gpt-4.1-mini,hotpotqa,summarize_before_score_plateau,0,gpt-4.1-mini/hotpotqa/summarize_before_score_plateau_s0,74,3,6,0,accepted,0.0,G3_off,False,0.5966666666666667,0.5733333333333334,0.5966666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,731,694,1.709462915601023,,,skip
gpt-4.1-mini,hotpotqa,summarize_before_score_plateau,0,gpt-4.1-mini/hotpotqa/summarize_before_score_plateau_s0,180,6,9,0,accepted,0.010000000000000009,G3_on,False,0.5733333333333334,0.5666666666666667,0.5700000000000001,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,694,987,1.5932420872540634,,,skip
gpt-4.1-mini,hotpotqa,summarize_before_score_plateau,0,gpt-4.1-mini/hotpotqa/summarize_before_score_plateau_s0,180,6,9,0,accepted,0.010000000000000009,G3_off,False,0.5733333333333334,0.5666666666666667,0.5700000000000001,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,694,987,1.5932420872540634,,,skip
gpt-4.1-mini,hotpotqa,summarize_before_score_plateau,0,gpt-4.1-mini/hotpotqa/summarize_before_score_plateau_s0,211,9,12,2,accepted,-0.053333333333333344,G3_on,False,0.5666666666666667,0.58,0.5816666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,987,832,1.460650128314799,,,skip
gpt-4.1-mini,hotpotqa,summarize_before_score_plateau,0,gpt-4.1-mini/hotpotqa/summarize_before_score_plateau_s0,211,9,12,2,accepted,-0.053333333333333344,G3_off,False,0.5666666666666667,0.58,0.5816666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,987,832,1.460650128314799,,,skip
gpt-4.1-mini,ifbench,combine_all_budget_proportional,0,gpt-4.1-mini/ifbench/combine_all_budget_proportional_s0,13,1,4,0,rejected,,G3_on,True,0.8455555555555555,0.8386111111111112,0.8255555555555555,0.91,True,0.0,False,True,True,,0.09,summarize_before,bloat_risk_growth_over_safe_ratio,584,937,1.3843648208469055,,,summarize_before
gpt-4.1-mini,ifbench,combine_all_budget_proportional,0,gpt-4.1-mini/ifbench/combine_all_budget_proportional_s0,13,1,4,0,rejected,,G3_off,True,0.8455555555555555,0.8386111111111112,0.8255555555555555,0.91,True,,False,True,True,,0.09,summarize_before,bloat_risk_growth_over_safe_ratio,584,937,1.3843648208469055,,,summarize_before
gpt-4.1-mini,ifbench,combine_all_budget_proportional,0,gpt-4.1-mini/ifbench/combine_all_budget_proportional_s0,18,4,5,0,accepted,-0.006944444444444309,G3_on,True,0.8386111111111112,0.8488888888888888,0.8386111111111112,0.9166666666666666,True,0.0,False,True,True,,0.08333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,937,541,1.3563517915309447,,,summarize_before
gpt-4.1-mini,ifbench,combine_all_budget_proportional,0,gpt-4.1-mini/ifbench/combine_all_budget_proportional_s0,18,4,5,0,accepted,-0.006944444444444309,G3_off,True,0.8386111111111112,0.8488888888888888,0.8386111111111112,0.9166666666666666,True,,False,True,True,,0.08333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,937,541,1.3563517915309447,,,summarize_before
gpt-4.1-mini,ifbench,combine_all_budget_proportional,0,gpt-4.1-mini/ifbench/combine_all_budget_proportional_s0,27,1,7,0,accepted,0.0011111111111110628,G3_on,True,0.8455555555555555,0.8791666666666667,0.84375,0.94,True,0.0,False,True,True,,0.06,summarize_before,bloat_risk_growth_over_safe_ratio,584,1146,1.2587719298245614,,,summarize_before
gpt-4.1-mini,ifbench,combine_all_budget_proportional,0,gpt-4.1-mini/ifbench/combine_all_budget_proportional_s0,27,1,7,0,accepted,0.0011111111111110628,G3_off,True,0.8455555555555555,0.8791666666666667,0.84375,0.94,True,,False,True,True,,0.06,summarize_before,bloat_risk_growth_over_safe_ratio,584,1146,1.2587719298245614,,,summarize_before
gpt-4.1-mini,ifbench,combine_all_budget_proportional,0,gpt-4.1-mini/ifbench/combine_all_budget_proportional_s0,37,5,9,0,accepted,0.025555555555555554,G3_on,False,0.8488888888888888,0.8472222222222222,0.8480555555555556,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,541,584,1.5013748854262146,,,skip
gpt-4.1-mini,ifbench,combine_all_budget_proportional,0,gpt-4.1-mini/ifbench/combine_all_budget_proportional_s0,37,5,9,0,accepted,0.025555555555555554,G3_off,False,0.8488888888888888,0.8472222222222222,0.8480555555555556,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,541,584,1.5013748854262146,,,skip
gpt-4.1-mini,ifbench,combine_all_immediate,0,gpt-4.1-mini/ifbench/combine_all_immediate_s0,9,1,3,0,accepted,-0.004722222222222183,G3_on,True,0.8455555555555555,0.8288888888888889,0.8272222222222222,0.9233333333333333,True,0.16666666666666674,False,True,True,,0.07666666666666666,summarize_before,bloat_risk_growth_over_safe_ratio,584,821,1.443275732531931,,,summarize_before
gpt-4.1-mini,ifbench,combine_all_immediate,0,gpt-4.1-mini/ifbench/combine_all_immediate_s0,9,1,3,0,accepted,-0.004722222222222183,G3_off,True,0.8455555555555555,0.8288888888888889,0.8272222222222222,0.9233333333333333,True,,False,True,True,,0.07666666666666666,summarize_before,bloat_risk_growth_over_safe_ratio,584,821,1.443275732531931,,,summarize_before
gpt-4.1-mini,ifbench,combine_all_immediate,0,gpt-4.1-mini/ifbench/combine_all_immediate_s0,25,1,6,0,rejected,,G3_on,True,0.8455555555555555,0.8436111111111111,0.8408333333333333,0.9033333333333333,True,0.25,False,True,True,,0.09666666666666666,summarize_before,bloat_risk_growth_over_safe_ratio,584,821,1.3626306084818685,,,summarize_before
gpt-4.1-mini,ifbench,combine_all_immediate,0,gpt-4.1-mini/ifbench/combine_all_immediate_s0,25,1,6,0,rejected,,G3_off,True,0.8455555555555555,0.8436111111111111,0.8408333333333333,0.9033333333333333,True,,False,True,True,,0.09666666666666666,summarize_before,bloat_risk_growth_over_safe_ratio,584,821,1.3626306084818685,,,summarize_before
gpt-4.1-mini,ifbench,combine_all_immediate,0,gpt-4.1-mini/ifbench/combine_all_immediate_s0,27,5,6,3,accepted,0.010833333333333472,G3_on,False,0.8447222222222222,0.8436111111111111,0.8447222222222222,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,1101,821,1.385748218527316,,,skip
gpt-4.1-mini,ifbench,combine_all_immediate,0,gpt-4.1-mini/ifbench/combine_all_immediate_s0,27,5,6,3,accepted,0.010833333333333472,G3_off,False,0.8447222222222222,0.8436111111111111,0.8447222222222222,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,1101,821,1.385748218527316,,,skip
gpt-4.1-mini,ifbench,combine_all_immediate,0,gpt-4.1-mini/ifbench/combine_all_immediate_s0,30,6,9,2,accepted,-0.006388888888888999,G3_on,False,0.8436111111111111,0.9041666666666667,0.8455555555555555,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,821,1025,1.4029776674937966,,,skip
gpt-4.1-mini,ifbench,combine_all_immediate,0,gpt-4.1-mini/ifbench/combine_all_immediate_s0,30,6,9,2,accepted,-0.006388888888888999,G3_off,False,0.8436111111111111,0.9041666666666667,0.8455555555555555,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,821,1025,1.4029776674937966,,,skip
gpt-4.1-mini,ifbench,combine_all_score_plateau,0,gpt-4.1-mini/ifbench/combine_all_score_plateau_s0,31,5,7,0,accepted,0.005555555555555536,G3_on,True,0.8816666666666667,0.8572222222222223,0.8502777777777778,0.92,True,0.10000000000000009,False,True,True,,0.08,summarize_before,bloat_risk_growth_over_safe_ratio,939,736,1.4541003671970625,,,summarize_before
gpt-4.1-mini,ifbench,combine_all_score_plateau,0,gpt-4.1-mini/ifbench/combine_all_score_plateau_s0,31,5,7,0,accepted,0.005555555555555536,G3_off,True,0.8816666666666667,0.8572222222222223,0.8502777777777778,0.92,True,,False,True,True,,0.08,summarize_before,bloat_risk_growth_over_safe_ratio,939,736,1.4541003671970625,,,summarize_before
gpt-4.1-mini,ifbench,original_budget_proportional,0,gpt-4.1-mini/ifbench/original_budget_proportional_s0,13,1,4,0,accepted,0.0050000000000000044,G3_on,True,0.8455555555555555,0.8377777777777778,0.8255555555555555,0.91,True,0.0,False,True,True,,0.09,summarize_before,bloat_risk_growth_over_safe_ratio,584,937,1.3843648208469055,,,summarize_before
gpt-4.1-mini,ifbench,original_budget_proportional,0,gpt-4.1-mini/ifbench/original_budget_proportional_s0,13,1,4,0,accepted,0.0050000000000000044,G3_off,True,0.8455555555555555,0.8377777777777778,0.8255555555555555,0.91,True,,False,True,True,,0.09,summarize_before,bloat_risk_growth_over_safe_ratio,584,937,1.3843648208469055,,,summarize_before
gpt-4.1-mini,ifbench,original_budget_proportional,0,gpt-4.1-mini/ifbench/original_budget_proportional_s0,18,5,6,0,accepted,0.0,G3_on,True,0.8505555555555555,0.8455555555555555,0.8455555555555555,0.9266666666666666,True,0.16666666666666674,False,True,True,,0.07333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,937,541,1.3596318211702827,,,summarize_before
gpt-4.1-mini,ifbench,original_budget_proportional,0,gpt-4.1-mini/ifbench/original_budget_proportional_s0,18,5,6,0,accepted,0.0,G3_off,True,0.8505555555555555,0.8455555555555555,0.8455555555555555,0.9266666666666666,True,,False,True,True,,0.07333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,937,541,1.3596318211702827,,,summarize_before
gpt-4.1-mini,ifbench,original_budget_proportional,0,gpt-4.1-mini/ifbench/original_budget_proportional_s0,28,7,8,0,accepted,0.0,G3_on,False,0.8505555555555555,0.84,0.8427777777777777,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,937,1050,1.6942800788954635,,,skip
gpt-4.1-mini,ifbench,original_budget_proportional,0,gpt-4.1-mini/ifbench/original_budget_proportional_s0,28,7,8,0,accepted,0.0,G3_off,False,0.8505555555555555,0.84,0.8427777777777777,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,937,1050,1.6942800788954635,,,skip
gpt-4.1-mini,ifbench,original_immediate,0,gpt-4.1-mini/ifbench/original_immediate_s0,9,1,3,0,accepted,-0.0016666666666665941,G3_on,True,0.8455555555555555,0.8280555555555555,0.8268055555555556,0.9233333333333333,True,0.16666666666666674,False,True,True,,0.07666666666666666,summarize_before,bloat_risk_growth_over_safe_ratio,584,821,1.443275732531931,,,summarize_before
gpt-4.1-mini,ifbench,original_immediate,0,gpt-4.1-mini/ifbench/original_immediate_s0,9,1,3,0,accepted,-0.0016666666666665941,G3_off,True,0.8455555555555555,0.8280555555555555,0.8268055555555556,0.9233333333333333,True,,False,True,True,,0.07666666666666666,summarize_before,bloat_risk_growth_over_safe_ratio,584,821,1.443275732531931,,,summarize_before
gpt-4.1-mini,ifbench,original_immediate,0,gpt-4.1-mini/ifbench/original_immediate_s0,32,3,6,0,accepted,-0.018333333333333313,G3_on,False,0.8280555555555555,0.8486111111111111,0.8438888888888889,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,821,515,1.391435011269722,,,skip
gpt-4.1-mini,ifbench,original_immediate,0,gpt-4.1-mini/ifbench/original_immediate_s0,32,3,6,0,accepted,-0.018333333333333313,G3_off,False,0.8280555555555555,0.8486111111111111,0.8438888888888889,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,821,515,1.391435011269722,,,skip
gpt-4.1-mini,ifbench,original_immediate,0,gpt-4.1-mini/ifbench/original_immediate_s0,37,1,8,0,accepted,0.0,G3_on,True,0.8455555555555555,0.8902777777777777,0.8438888888888889,0.92,True,0.10000000000000009,False,True,True,,0.08,summarize_before,bloat_risk_growth_over_safe_ratio,584,1084,1.368980612883052,,,summarize_before
gpt-4.1-mini,ifbench,original_immediate,0,gpt-4.1-mini/ifbench/original_immediate_s0,37,1,8,0,accepted,0.0,G3_off,True,0.8455555555555555,0.8902777777777777,0.8438888888888889,0.92,True,,False,True,True,,0.08,summarize_before,bloat_risk_growth_over_safe_ratio,584,1084,1.368980612883052,,,summarize_before
gpt-4.1-mini,ifbench,original_immediate,0,gpt-4.1-mini/ifbench/original_immediate_s0,47,4,9,2,rejected,,G3_on,True,0.8438888888888889,0.8902777777777777,0.8438888888888889,0.9133333333333333,True,0.10000000000000009,False,True,True,,0.08666666666666667,summarize_before,bloat_risk_growth_over_safe_ratio,821,1084,1.368980612883052,,,summarize_before
gpt-4.1-mini,ifbench,original_immediate,0,gpt-4.1-mini/ifbench/original_immediate_s0,47,4,9,2,rejected,,G3_off,True,0.8438888888888889,0.8902777777777777,0.8438888888888889,0.9133333333333333,True,,False,True,True,,0.08666666666666667,summarize_before,bloat_risk_growth_over_safe_ratio,821,1084,1.368980612883052,,,summarize_before
gpt-4.1-mini,ifbench,original_score_plateau,0,gpt-4.1-mini/ifbench/original_score_plateau_s0,51,7,8,0,rejected,,G3_on,True,0.8688888888888889,0.8761111111111111,0.8688888888888889,0.94,True,0.0,False,True,True,,0.06,summarize_before,bloat_risk_growth_over_safe_ratio,939,582,1.3870967741935485,,,summarize_before
gpt-4.1-mini,ifbench,original_score_plateau,0,gpt-4.1-mini/ifbench/original_score_plateau_s0,51,7,8,0,rejected,,G3_off,True,0.8688888888888889,0.8761111111111111,0.8688888888888889,0.94,True,,False,True,True,,0.06,summarize_before,bloat_risk_growth_over_safe_ratio,939,582,1.3870967741935485,,,summarize_before
gpt-4.1-mini,ifbench,original_score_plateau,0,gpt-4.1-mini/ifbench/original_score_plateau_s0,55,1,7,0,accepted,0.0,G3_on,False,0.8455555555555555,0.8688888888888889,0.8761111111111111,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,584,939,1.3884134298880844,,,skip
gpt-4.1-mini,ifbench,original_score_plateau,0,gpt-4.1-mini/ifbench/original_score_plateau_s0,55,1,7,0,accepted,0.0,G3_off,False,0.8455555555555555,0.8688888888888889,0.8761111111111111,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,584,939,1.3884134298880844,,,skip
gpt-4.1-mini,ifbench,summarize_before_budget_proportional,0,gpt-4.1-mini/ifbench/summarize_before_budget_proportional_s0,13,1,4,0,rejected,,G3_on,True,0.8455555555555555,0.8377777777777778,0.8255555555555555,0.91,True,0.0,False,True,True,,0.09,summarize_before,bloat_risk_growth_over_safe_ratio,584,937,1.3843648208469055,,,summarize_before
gpt-4.1-mini,ifbench,summarize_before_budget_proportional,0,gpt-4.1-mini/ifbench/summarize_before_budget_proportional_s0,13,1,4,0,rejected,,G3_off,True,0.8455555555555555,0.8377777777777778,0.8255555555555555,0.91,True,,False,True,True,,0.09,summarize_before,bloat_risk_growth_over_safe_ratio,584,937,1.3843648208469055,,,summarize_before
gpt-4.1-mini,ifbench,summarize_before_budget_proportional,0,gpt-4.1-mini/ifbench/summarize_before_budget_proportional_s0,18,4,5,0,accepted,-0.026111111111110974,G3_on,True,0.8377777777777778,0.8488888888888888,0.8377777777777778,0.9166666666666666,True,0.0,False,True,True,,0.08333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,937,541,1.3563517915309447,,,summarize_before
gpt-4.1-mini,ifbench,summarize_before_budget_proportional,0,gpt-4.1-mini/ifbench/summarize_before_budget_proportional_s0,18,4,5,0,accepted,-0.026111111111110974,G3_off,True,0.8377777777777778,0.8488888888888888,0.8377777777777778,0.9166666666666666,True,,False,True,True,,0.08333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,937,541,1.3563517915309447,,,summarize_before
